time,o,h,l,c,vol
2018-12-06 00:00:00,3902.0,3917.0,3655.0,3695.5,1775227694.0
2018-12-07 00:00:00,3695.5,3843.0,3400.0,3430.5,2752500328.0
2018-12-08 00:00:00,3430.5,3542.0,3200.0,3369.0,2747024120.0
2018-12-09 00:00:00,3369.0,3500.0,3246.0,3397.0,1640637903.0
2018-12-10 00:00:00,3397.0,3630.0,3370.5,3526.5,1456049836.0
2018-12-11 00:00:00,3526.5,3596.0,3350.0,3406.0,1601488752.0
2018-12-12 00:00:00,3406.0,3422.0,3281.5,3344.0,1214572434.0
2018-12-13 00:00:00,3344.0,3493.5,3321.5,3431.5,1211426170.0
2018-12-14 00:00:00,3431.5,3439.0,3217.5,3257.5,1424966157.0
2018-12-15 00:00:00,3257.5,3300.0,3134.5,3193.0,1536196893.0
2018-12-16 00:00:00,3193.0,3226.0,3121.0,3183.0,1009582711.0
2018-12-17 00:00:00,3183.0,3260.0,3177.0,3189.5,1025712865.0
2018-12-18 00:00:00,3189.5,3590.0,3178.0,3495.5,2156458993.0
2018-12-19 00:00:00,3495.5,3690.0,3435.0,3665.0,2155901030.0
2018-12-20 00:00:00,3665.0,3916.5,3641.0,3680.0,3567541648.0
2018-12-21 00:00:00,3680.0,4174.0,3654.5,4069.0,3971091014.0
2018-12-22 00:00:00,4069.0,4168.0,3770.0,3841.0,3040224454.0
2018-12-23 00:00:00,3841.0,4007.0,3783.5,3981.0,1679000836.0
2018-12-24 00:00:00,3981.0,4055.0,3903.0,3944.0,1492831124.0
2018-12-25 00:00:00,3944.0,4241.0,3943.5,4033.5,2193196042.0
2018-12-26 00:00:00,4033.5,4043.0,3670.5,3777.0,1991914841.0
2018-12-27 00:00:00,3777.0,3868.0,3683.0,3806.5,1419107616.0
2018-12-28 00:00:00,3806.5,3842.0,3565.0,3588.0,1386767145.0
2018-12-29 00:00:00,3588.0,3960.0,3568.0,3889.5,1542324018.0
2018-12-30 00:00:00,3889.5,3944.0,3650.0,3712.0,1267439193.0
2018-12-31 00:00:00,3712.0,3898.5,3671.0,3830.5,1225535573.0
2019-01-01 00:00:00,3830.5,3839.5,3615.0,3693.0,976475574.0
2019-01-02 00:00:00,3693.0,3870.0,3630.5,3824.0,902868031.0
2019-01-03 00:00:00,3824.0,3918.0,3762.0,3888.0,1074586398.0
2019-01-04 00:00:00,3888.0,3891.0,3748.0,3784.0,880837736.0
2019-01-05 00:00:00,3784.0,3850.0,3721.5,3817.0,907202598.0
2019-01-06 00:00:00,3817.0,3879.0,3767.0,3794.5,742213108.0
2019-01-07 00:00:00,3794.5,4082.0,3750.0,4039.0,1072137901.0
2019-01-08 00:00:00,4039.0,4074.0,3970.0,4005.0,950704483.0
2019-01-09 00:00:00,4005.0,4130.0,3937.0,3995.5,1297065278.0
2019-01-10 00:00:00,3995.5,4045.0,3959.5,4001.0,900335908.0
2019-01-11 00:00:00,4001.0,4036.0,3512.0,3622.0,1648035760.0
2019-01-12 00:00:00,3622.0,3698.0,3561.5,3631.5,1011606061.0
2019-01-13 00:00:00,3631.5,3652.0,3550.0,3613.0,545041398.0
2019-01-14 00:00:00,3613.0,3638.0,3479.0,3513.0,800495107.0
2019-01-15 00:00:00,3513.0,3718.0,3506.5,3663.0,938603871.0
2019-01-16 00:00:00,3663.0,3684.0,3535.0,3574.5,822695898.0
2019-01-17 00:00:00,3574.5,3664.0,3568.0,3607.5,860220650.0
2019-01-18 00:00:00,3607.5,3660.0,3540.0,3637.0,943447538.0
2019-01-19 00:00:00,3637.0,3639.5,3571.5,3606.0,656428321.0
2019-01-20 00:00:00,3606.0,3784.5,3605.0,3681.5,745711298.0
2019-01-21 00:00:00,3681.5,3700.0,3450.0,3535.0,1016540362.0
2019-01-22 00:00:00,3535.0,3575.0,3474.5,3529.5,763124348.0
2019-01-23 00:00:00,3529.5,3608.5,3405.0,3578.0,1148206703.0
2019-01-24 00:00:00,3578.0,3617.5,3522.0,3551.0,904277332.0
2019-01-25 00:00:00,3551.0,3590.0,3526.5,3568.0,721324540.0
2019-01-26 00:00:00,3568.0,3577.0,3501.0,3560.5,770190679.0
2019-01-27 00:00:00,3560.5,3672.5,3530.0,3554.5,824768395.0
2019-01-28 00:00:00,3554.5,3558.5,3462.5,3527.5,791531675.0
2019-01-29 00:00:00,3527.5,3530.0,3370.0,3428.0,1600983915.0
2019-01-30 00:00:00,3428.0,3435.5,3343.0,3391.0,995168687.0
2019-01-31 00:00:00,3391.0,3460.0,3372.5,3434.0,930964392.0
2019-02-01 00:00:00,3434.0,3473.0,3392.5,3413.5,743028351.0
2019-02-02 00:00:00,3413.5,3460.0,3374.5,3435.5,879858333.0
2019-02-03 00:00:00,3435.5,3484.5,3414.0,3464.0,728919652.0
2019-02-04 00:00:00,3464.0,3470.5,3382.5,3414.0,763280076.0
2019-02-05 00:00:00,3414.0,3435.0,3394.0,3406.5,554983495.0
2019-02-06 00:00:00,3406.5,3430.0,3396.0,3428.5,435570729.0
2019-02-07 00:00:00,3428.5,3446.0,3330.0,3365.5,929931861.0
2019-02-08 00:00:00,3365.5,3378.5,3350.5,3357.0,333273271.0
2019-02-09 00:00:00,3357.0,3728.0,3341.0,3626.0,1755549256.0
2019-02-10 00:00:00,3626.0,3642.5,3595.0,3626.0,664676512.0
2019-02-11 00:00:00,3626.0,3660.0,3575.0,3648.0,732314688.0
2019-02-12 00:00:00,3648.0,3652.5,3575.5,3591.0,744728832.0
2019-02-13 00:00:00,3591.0,3618.0,3550.0,3587.5,870328982.0
2019-02-14 00:00:00,3587.5,3632.0,3562.5,3577.0,649214457.0
2019-02-15 00:00:00,3577.0,3590.0,3533.0,3560.0,591406772.0
2019-02-16 00:00:00,3560.0,3615.0,3536.5,3565.0,728403854.0
2019-02-17 00:00:00,3565.0,3609.5,3564.0,3579.5,627259315.0
2019-02-18 00:00:00,3579.5,3680.0,3553.0,3623.5,1019233948.0
2019-02-19 00:00:00,3623.5,3919.0,3615.0,3867.5,2873418963.0
2019-02-20 00:00:00,3867.5,3972.0,3838.0,3888.0,2058087199.0
2019-02-21 00:00:00,3888.0,3958.0,3868.5,3938.5,1248217490.0
2019-02-22 00:00:00,3938.5,3995.0,3863.0,3897.5,1211912456.0
2019-02-23 00:00:00,3897.5,3957.0,3886.5,3938.5,1028224433.0
2019-02-24 00:00:00,3938.5,4157.5,3906.5,4111.5,1754842139.0
2019-02-25 00:00:00,4111.5,4190.0,3702.0,3733.5,2458966881.0
2019-02-26 00:00:00,3733.5,3854.5,3730.0,3818.0,1181271511.0
2019-02-27 00:00:00,3818.0,3826.0,3750.0,3797.0,868952398.0
2019-02-28 00:00:00,3797.0,3821.5,3640.0,3798.0,1160849783.0
2019-03-01 00:00:00,3798.0,3895.0,3741.0,3788.0,1171406068.0
2019-03-02 00:00:00,3788.0,3839.0,3784.5,3802.0,565492632.0
2019-03-03 00:00:00,3802.0,3819.0,3754.0,3808.0,540450028.0
2019-03-04 00:00:00,3808.0,3816.5,3757.0,3785.5,504059676.0
2019-03-05 00:00:00,3785.5,3804.5,3669.0,3698.5,1237930792.0
2019-03-06 00:00:00,3698.5,3880.0,3691.0,3846.5,1424807550.0
2019-03-07 00:00:00,3846.5,3901.0,3810.5,3849.0,856845523.0
2019-03-08 00:00:00,3849.0,3889.0,3828.0,3854.0,1037324028.0
2019-03-09 00:00:00,3854.0,3913.5,3742.5,3840.0,1197247739.0
2019-03-10 00:00:00,3840.0,3943.0,3831.5,3916.0,1263671482.0
2019-03-11 00:00:00,3916.0,3916.0,3860.0,3897.5,583852214.0
2019-03-12 00:00:00,3897.5,3912.5,3806.0,3845.0,943232476.0
2019-03-13 00:00:00,3845.0,3874.0,3793.5,3857.5,975781570.0
2019-03-14 00:00:00,3857.5,3872.5,3825.0,3849.5,651939565.0
2019-03-15 00:00:00,3849.5,3906.0,3750.0,3855.0,835215034.0
2019-03-16 00:00:00,3855.0,3903.5,3840.5,3897.0,754035503.0
2019-03-17 00:00:00,3897.0,4038.0,3896.0,3986.0,1344503429.0
2019-03-18 00:00:00,3986.0,3987.5,3926.0,3962.0,680719566.0
2019-03-19 00:00:00,3962.0,4014.5,3928.0,3969.0,976963412.0
2019-03-20 00:00:00,3969.0,4012.0,3945.0,3997.0,869685179.0
2019-03-21 00:00:00,3997.0,4048.5,3952.5,4029.5,1114612306.0
2019-03-22 00:00:00,4029.5,4067.5,3914.5,3969.0,1446482112.0
2019-03-23 00:00:00,3969.0,3999.0,3958.0,3981.0,596252650.0
2019-03-24 00:00:00,3981.0,3999.0,3952.0,3979.5,575838849.0
2019-03-25 00:00:00,3979.5,3979.5,3937.0,3966.5,460394105.0
2019-03-26 00:00:00,3966.5,3972.5,3859.5,3903.5,1049445895.0
2019-03-27 00:00:00,3903.5,3920.0,3881.5,3915.5,628735149.0
2019-03-28 00:00:00,3915.5,4041.0,3910.0,4025.5,1339386470.0
2019-03-29 00:00:00,4025.5,4026.0,3991.0,4009.0,563612950.0
2019-03-30 00:00:00,4009.0,4097.5,4002.0,4086.0,1564265726.0
2019-03-31 00:00:00,4086.0,4129.0,4021.0,4088.0,1050240961.0
2019-04-01 00:00:00,4088.0,4098.0,4074.0,4091.0,404465604.0
2019-04-02 00:00:00,4091.0,4144.5,4036.5,4132.5,1194734770.0
2019-04-03 00:00:00,4132.5,5144.5,4128.5,4897.5,4877433560.0
2019-04-04 00:00:00,4897.5,5348.5,4783.0,4979.0,5191879310.0
2019-04-05 00:00:00,4979.0,5085.5,4780.0,4910.0,3228374415.0
2019-04-06 00:00:00,4910.0,5073.5,4885.0,5040.0,1992032192.0
2019-04-07 00:00:00,5040.0,5245.0,4890.5,5043.0,2185695456.0
2019-04-08 00:00:00,5043.0,5280.0,5028.0,5192.0,2199032130.0
2019-04-09 00:00:00,5192.0,5341.0,5133.0,5285.5,2648582157.0
2019-04-10 00:00:00,5285.5,5285.5,5140.5,5184.0,2031776659.0
2019-04-11 00:00:00,5184.0,5474.0,5109.0,5321.5,2276551766.0
2019-04-12 00:00:00,5321.5,5342.5,4959.0,5038.5,2473244609.0
2019-04-13 00:00:00,5038.5,5132.0,4923.0,5075.5,1563910560.0
2019-04-14 00:00:00,5075.5,5117.0,5027.5,5066.0,925759271.0
2019-04-15 00:00:00,5066.0,5183.5,5008.0,5160.0,985278444.0
2019-04-16 00:00:00,5160.0,5191.5,4942.0,5024.0,1538220012.0
2019-04-17 00:00:00,5024.0,5329.5,5013.0,5202.5,1450183323.0
2019-04-18 00:00:00,5202.5,5291.0,5150.5,5227.0,1298984546.0
2019-04-19 00:00:00,5227.0,5318.0,5222.0,5278.5,1343604396.0
2019-04-20 00:00:00,5278.5,5390.0,5155.0,5287.5,1330864714.0
2019-04-21 00:00:00,5287.5,5358.5,5250.5,5320.0,1101158871.0
2019-04-22 00:00:00,5320.0,5348.0,5205.0,5295.5,1261258028.0
2019-04-23 00:00:00,5295.5,5444.0,5256.0,5383.0,1753224027.0
2019-04-24 00:00:00,5383.0,5650.0,5365.0,5529.5,2490883494.0
2019-04-25 00:00:00,5529.5,5622.5,5360.0,5440.0,2552274532.0
2019-04-26 00:00:00,5440.0,5503.5,4960.0,5119.5,2487873376.0
2019-04-27 00:00:00,5119.5,5274.5,5042.0,5149.5,2782394111.0
2019-04-28 00:00:00,5149.5,5221.0,5103.0,5161.5,906388719.0
2019-04-29 00:00:00,5161.5,5212.5,5090.0,5153.5,1090151542.0
2019-04-30 00:00:00,5153.5,5190.0,5060.5,5141.0,1259511670.0
2019-05-01 00:00:00,5141.0,5294.0,5124.5,5264.0,1401021208.0
2019-05-02 00:00:00,5264.0,5350.0,5255.0,5317.0,1226168918.0
2019-05-03 00:00:00,5317.0,5418.5,5305.5,5385.0,1550746064.0
2019-05-04 00:00:00,5385.0,5800.0,5355.0,5657.5,4257938033.0
2019-05-05 00:00:00,5657.5,5850.0,5502.0,5769.0,3376678956.0
2019-05-06 00:00:00,5769.0,5783.0,5607.5,5715.5,2130999207.0
2019-05-07 00:00:00,5715.5,5755.0,5555.5,5684.5,2434873172.0
2019-05-08 00:00:00,5684.5,5975.0,5684.5,5738.0,3524010933.0
2019-05-09 00:00:00,5738.0,6000.0,5642.0,5939.0,2348502656.0
2019-05-10 00:00:00,5939.0,6163.5,5928.5,6140.0,2740351645.0
2019-05-11 00:00:00,6140.0,6424.0,6103.5,6341.5,4080394057.0
2019-05-12 00:00:00,6341.5,7471.5,6341.5,7218.0,7857790177.0
2019-05-13 00:00:00,7218.0,7585.0,6771.0,6975.5,8298233952.0
2019-05-14 00:00:00,6975.5,8190.0,6863.5,7827.0,7322163617.0
2019-05-15 00:00:00,7827.0,8339.0,7627.0,7997.5,6768836755.0
2019-05-16 00:00:00,7997.5,8325.0,7855.5,8203.5,4860301877.0
2019-05-17 00:00:00,8203.5,8400.0,7650.0,7884.5,4690708835.0
2019-05-18 00:00:00,7884.5,7940.0,6380.0,7352.0,5797282171.0
2019-05-19 00:00:00,7352.0,7490.0,7202.0,7258.5,2603107435.0
2019-05-20 00:00:00,7258.5,8340.0,7245.5,8206.5,5010585251.0
2019-05-21 00:00:00,8206.5,8206.5,7578.5,8009.5,5221582421.0
2019-05-22 00:00:00,8009.5,8126.5,7800.0,7959.0,3285592576.0
2019-05-23 00:00:00,7959.0,8057.0,7497.5,7624.0,3386129163.0
2019-05-24 00:00:00,7624.0,7984.5,7460.0,7875.5,3402334516.0
2019-05-25 00:00:00,7875.5,8194.0,7801.5,7997.5,2932142554.0
2019-05-26 00:00:00,7997.5,8173.0,7938.5,8067.0,1826767751.0
2019-05-27 00:00:00,8067.0,8889.0,7883.0,8750.0,3550946328.0
2019-05-28 00:00:00,8750.0,8964.0,8659.0,8779.5,3896581382.0
2019-05-29 00:00:00,8779.5,8823.5,8561.0,8721.0,2621698602.0
2019-05-30 00:00:00,8721.0,8777.0,8442.0,8665.5,2868619212.0
2019-05-31 00:00:00,8665.5,9111.0,7944.0,8274.5,4862775976.0
2019-06-01 00:00:00,8274.5,8579.0,8115.0,8546.0,3025912090.0
2019-06-02 00:00:00,8546.0,8637.0,8456.0,8555.5,1642093097.0
2019-06-03 00:00:00,8555.5,8860.5,8549.0,8738.0,2134326062.0
2019-06-04 00:00:00,8738.0,8744.5,8025.5,8100.5,3905139797.0
2019-06-05 00:00:00,8100.5,8100.5,7435.0,7663.0,5013529082.0
2019-06-06 00:00:00,7663.0,7931.0,7583.5,7783.0,3279925703.0
2019-06-07 00:00:00,7783.0,7880.0,7448.0,7805.0,2969028952.0
2019-06-08 00:00:00,7805.0,8130.0,7764.5,7996.5,2725467874.0
2019-06-09 00:00:00,7996.5,8055.5,7786.0,7926.0,1855869071.0
2019-06-10 00:00:00,7926.0,7958.0,7500.0,7629.0,2490212260.0
2019-06-11 00:00:00,7629.0,8108.0,7515.0,8016.0,2840864492.0
2019-06-12 00:00:00,8016.0,8059.0,7704.5,7917.5,2259291147.0
2019-06-13 00:00:00,7917.5,8273.0,7816.0,8176.5,2810073967.0
2019-06-14 00:00:00,8176.5,8336.5,8047.5,8234.0,2218764077.0
2019-06-15 00:00:00,8234.0,8743.0,8178.5,8695.0,3216324015.0
2019-06-16 00:00:00,8695.0,8929.0,8633.5,8859.5,2663636197.0
2019-06-17 00:00:00,8859.5,9442.0,8794.0,8974.5,5909192014.0
2019-06-18 00:00:00,8974.5,9496.0,8974.5,9347.5,4612766979.0
2019-06-19 00:00:00,9347.5,9364.5,8931.0,9085.5,3970490506.0
2019-06-20 00:00:00,9085.5,9329.5,9045.0,9287.5,2369675840.0
2019-06-21 00:00:00,9287.5,9617.5,9220.5,9532.0,3404805996.0
2019-06-22 00:00:00,9532.0,10287.5,9532.0,10279.5,4982086264.0
2019-06-23 00:00:00,10279.5,11231.5,10111.5,10692.0,8690081969.0
2019-06-24 00:00:00,10692.0,11286.5,10481.0,10841.5,4821767323.0
2019-06-25 00:00:00,10841.5,11110.0,10540.0,11045.0,4046754884.0
2019-06-26 00:00:00,11045.0,11797.5,10996.0,11760.5,6030877932.0
2019-06-27 00:00:00,11760.5,13920.0,11633.0,12930.0,13622106362.0
2019-06-28 00:00:00,12930.0,13333.0,10300.0,11156.5,11918759557.0
2019-06-29 00:00:00,11156.5,12465.0,10741.0,12374.5,7632010874.0
2019-06-30 00:00:00,12374.5,12393.5,11350.0,11870.0,6183781738.0
2019-07-01 00:00:00,11870.0,12227.5,10659.0,10761.0,5853037670.0
2019-07-02 00:00:00,10761.0,11220.0,9950.0,10570.5,6402816721.0
2019-07-03 00:00:00,10570.5,10924.0,9650.0,10840.0,6728492232.0
2019-07-04 00:00:00,10840.0,12028.5,10840.0,11983.5,7359228593.0
2019-07-05 00:00:00,11983.5,12070.0,11042.5,11143.0,5113462968.0
2019-07-06 00:00:00,11143.0,11439.0,10755.0,10991.0,4884327016.0
2019-07-07 00:00:00,10991.0,11747.0,10952.0,11234.0,4233836613.0
2019-07-08 00:00:00,11234.0,11650.0,11070.0,11475.5,3337511399.0
2019-07-09 00:00:00,11475.5,12387.0,11321.5,12290.0,4103506231.0
2019-07-10 00:00:00,12290.0,12840.0,12105.0,12563.5,5990811853.0
2019-07-11 00:00:00,12563.5,13272.0,11530.0,12090.0,8520368140.0
2019-07-12 00:00:00,12090.0,12094.5,10927.5,11336.5,7239763340.0
2019-07-13 00:00:00,11336.5,11943.5,11085.0,11804.0,4443917659.0
2019-07-14 00:00:00,11804.0,11842.5,10800.0,11370.5,4678483104.0
2019-07-15 00:00:00,11370.5,11468.5,10071.0,10185.5,5522316256.0
2019-07-16 00:00:00,10185.5,11069.0,9850.0,10857.0,5652905693.0
2019-07-17 00:00:00,10857.0,11036.0,9351.5,9417.0,6461953944.0
2019-07-18 00:00:00,9417.0,9980.0,9080.0,9695.5,5431626185.0
2019-07-19 00:00:00,9695.5,10802.5,9268.0,10646.5,5561915298.0
2019-07-20 00:00:00,10646.5,10776.0,10101.0,10523.0,4171814081.0
2019-07-21 00:00:00,10523.0,11132.0,10352.5,10760.0,3317358948.0
2019-07-22 00:00:00,10760.0,10827.5,10324.5,10591.5,2703833896.0
2019-07-23 00:00:00,10591.5,10685.0,10057.0,10320.5,3129671215.0
2019-07-24 00:00:00,10320.5,10320.5,9803.0,9844.0,3483479222.0
2019-07-25 00:00:00,9844.0,9920.0,9489.5,9773.0,3473045950.0
2019-07-26 00:00:00,9773.0,10185.0,9740.0,9871.5,2410973560.0
2019-07-27 00:00:00,9871.5,9900.0,9606.5,9845.5,2018508690.0
2019-07-28 00:00:00,9845.5,10300.0,9258.0,9463.5,2938517010.0
2019-07-29 00:00:00,9463.5,9748.0,9100.0,9530.5,2109224537.0
2019-07-30 00:00:00,9530.5,9734.0,9339.5,9502.5,2207241220.0
2019-07-31 00:00:00,9502.5,9885.0,9375.5,9592.5,2294653128.0
2019-08-01 00:00:00,9592.5,10146.0,9575.0,10088.5,2646525279.0
2019-08-02 00:00:00,10088.5,10499.0,9885.0,10415.5,2728317073.0
2019-08-03 00:00:00,10415.5,10664.0,10325.0,10528.0,2769210533.0
2019-08-04 00:00:00,10528.0,10926.0,10514.0,10819.5,2571478309.0
2019-08-05 00:00:00,10819.5,11095.0,10570.0,10982.0,3154544816.0
2019-08-06 00:00:00,10982.0,11971.0,10982.0,11814.5,5082486227.0
2019-08-07 00:00:00,11814.5,12340.0,11220.5,11467.0,5716377385.0
2019-08-08 00:00:00,11467.0,12170.0,11386.0,11987.5,5276244947.0
2019-08-09 00:00:00,11987.5,12147.0,11438.5,12020.0,4296333405.0
2019-08-10 00:00:00,12020.0,12080.5,11651.0,11874.0,3230126803.0
2019-08-11 00:00:00,11874.0,12000.0,11122.0,11280.0,3027196264.0
2019-08-12 00:00:00,11280.0,11596.5,11072.5,11531.5,2097017864.0
2019-08-13 00:00:00,11531.5,11555.0,11222.5,11395.5,1710409465.0
2019-08-14 00:00:00,11395.5,11458.0,10758.5,10858.5,3094724371.0
2019-08-15 00:00:00,10858.5,10862.0,9913.0,10025.0,4998265897.0
2019-08-16 00:00:00,10025.0,10438.0,9475.5,10290.5,6162430723.0
2019-08-17 00:00:00,10290.5,10530.0,9725.0,10350.5,5322247302.0
2019-08-18 00:00:00,10350.5,10475.5,9964.5,10204.0,2469271372.0
2019-08-19 00:00:00,10204.0,10520.0,10061.0,10318.0,2132196783.0
2019-08-20 00:00:00,10318.0,10942.0,10268.0,10925.0,2816151521.0
2019-08-21 00:00:00,10925.0,10959.5,10554.5,10773.5,2741966202.0
2019-08-22 00:00:00,10773.5,10807.0,9855.0,10129.0,4151993497.0
2019-08-23 00:00:00,10129.0,10230.0,9744.0,10104.5,3203858195.0
2019-08-24 00:00:00,10104.5,10463.0,10042.0,10401.5,2333731786.0
2019-08-25 00:00:00,10401.5,10423.5,9850.0,10136.0,2605988158.0
2019-08-26 00:00:00,10136.0,10369.0,9875.0,10135.5,2557057170.0
2019-08-27 00:00:00,10135.5,10805.0,10137.0,10369.0,3095112179.0
2019-08-28 00:00:00,10369.0,10384.0,10025.0,10176.0,2440006950.0
2019-08-29 00:00:00,10176.0,10315.0,9497.5,9701.5,3514832496.0
2019-08-30 00:00:00,9701.5,9702.0,9321.0,9491.5,2455401317.0
2019-08-31 00:00:00,9491.5,9690.0,9341.5,9574.0,1921000276.0
2019-09-01 00:00:00,9574.0,9703.5,9434.5,9602.5,1385068208.0
2019-09-02 00:00:00,9602.5,9844.0,9531.0,9771.5,1378560767.0
2019-09-03 00:00:00,9771.5,10500.0,9745.5,10391.0,3287239990.0
2019-09-04 00:00:00,10391.0,10783.0,10300.0,10630.0,3730362374.0
2019-09-05 00:00:00,10630.0,10879.0,10380.5,10580.5,3667564531.0
2019-09-06 00:00:00,10580.5,10683.0,10454.0,10586.0,2406367926.0
2019-09-07 00:00:00,10586.0,10968.0,10205.0,10310.5,4202998455.0
2019-09-08 00:00:00,10310.5,10576.0,10308.0,10492.5,1719270081.0
2019-09-09 00:00:00,10492.5,10599.0,10252.5,10402.0,1834957860.0
2019-09-10 00:00:00,10402.0,10571.0,10090.0,10318.0,3563034952.0
2019-09-11 00:00:00,10318.0,10394.0,9892.0,10102.5,2461539814.0
2019-09-12 00:00:00,10102.5,10280.0,9850.0,10166.0,2768292719.0
2019-09-13 00:00:00,10166.0,10469.5,10032.0,10433.5,2461241420.0
2019-09-14 00:00:00,10433.5,10458.5,10161.5,10370.0,1974996040.0
2019-09-15 00:00:00,10370.0,10447.5,10221.0,10364.0,1692697317.0
2019-09-16 00:00:00,10364.0,10387.0,10260.0,10314.0,1114698246.0
2019-09-17 00:00:00,10314.0,10391.5,10066.0,10268.0,2217227507.0
2019-09-18 00:00:00,10268.0,10284.0,10137.5,10184.5,1862503320.0
2019-09-19 00:00:00,10184.5,10262.5,10075.0,10163.0,1517895773.0
2019-09-20 00:00:00,10163.0,10442.0,9567.0,10282.5,3368765552.0
2019-09-21 00:00:00,10282.5,10319.5,10061.0,10175.5,1608962567.0
2019-09-22 00:00:00,10175.5,10176.0,9902.5,9975.5,1585453842.0
2019-09-23 00:00:00,9975.5,10100.0,9840.5,10026.0,1698994877.0
2019-09-24 00:00:00,10026.0,10049.5,9603.5,9686.0,2783512865.0
2019-09-25 00:00:00,9686.0,9779.5,8012.0,8533.5,6725380596.0
2019-09-26 00:00:00,8533.5,8748.0,8215.0,8430.0,4045724084.0
2019-09-27 00:00:00,8430.0,8466.0,7736.0,8054.0,4010130760.0
2019-09-28 00:00:00,8054.0,8265.0,7860.0,8189.0,2456542220.0
2019-09-29 00:00:00,8189.0,8400.0,8015.0,8207.0,1727544035.0
2019-09-30 00:00:00,8207.0,8238.5,7900.0,8054.0,1822807833.0
2019-10-01 00:00:00,8054.0,8344.5,7688.0,8299.5,3373793628.0
2019-10-02 00:00:00,8299.5,8532.0,8200.0,8314.0,2754664272.0
2019-10-03 00:00:00,8314.0,8386.0,8173.0,8377.5,1537659900.0
2019-10-04 00:00:00,8377.5,8420.5,8070.0,8240.5,1946444699.0
2019-10-05 00:00:00,8240.5,8243.0,8020.0,8154.5,1680861122.0
2019-10-06 00:00:00,8154.5,8200.0,8022.0,8146.5,1247070981.0
2019-10-07 00:00:00,8146.5,8172.0,7770.0,7861.0,2177529708.0
2019-10-08 00:00:00,7861.0,8307.5,7765.0,8208.0,2790485285.0
2019-10-09 00:00:00,8208.0,8332.5,8095.5,8180.0,1775864658.0
2019-10-10 00:00:00,8180.0,8692.0,8111.5,8587.5,2918198967.0
2019-10-11 00:00:00,8587.5,8662.5,8466.0,8586.5,1820350604.0
2019-10-12 00:00:00,8586.5,8821.5,8222.0,8266.0,2840802059.0
2019-10-13 00:00:00,8266.0,8399.5,8252.0,8305.0,914764702.0
2019-10-14 00:00:00,8305.0,8466.0,8150.0,8278.0,1600848345.0
2019-10-15 00:00:00,8278.0,8406.0,8221.0,8358.0,1383917320.0
2019-10-16 00:00:00,8358.0,8420.0,8076.0,8156.0,1833941267.0
2019-10-17 00:00:00,8156.0,8175.0,7912.5,7995.5,1714484458.0
2019-10-18 00:00:00,7995.5,8123.0,7937.5,8070.5,1379848088.0
2019-10-19 00:00:00,8070.5,8112.0,7799.5,7951.0,2025413894.0
2019-10-20 00:00:00,7951.0,8110.0,7868.0,7960.0,1515391394.0
2019-10-21 00:00:00,7960.0,8318.0,7866.0,8233.0,2151767217.0
2019-10-22 00:00:00,8233.0,8357.0,8155.5,8204.5,1615409161.0
2019-10-23 00:00:00,8204.5,8313.0,7981.5,8019.0,1943310865.0
2019-10-24 00:00:00,8019.0,8044.5,7298.0,7468.0,3184348868.0
2019-10-25 00:00:00,7468.0,7504.5,7355.0,7424.0,1438106601.0
2019-10-26 00:00:00,7424.0,8790.0,7380.5,8668.0,5046279493.0
2019-10-27 00:00:00,8668.0,10584.5,8645.0,9264.5,8255466579.0
2019-10-28 00:00:00,9264.5,9832.5,9105.0,9556.0,4626756280.0
2019-10-29 00:00:00,9556.0,9944.0,9167.0,9226.0,3712381533.0
2019-10-30 00:00:00,9226.0,9565.5,9058.0,9438.0,3366567658.0
2019-10-31 00:00:00,9438.0,9438.5,8990.0,9165.0,2909978028.0
2019-11-01 00:00:00,9165.0,9440.0,8947.0,9153.5,3047547927.0
2019-11-02 00:00:00,9153.5,9316.0,9055.0,9255.5,2196031702.0
2019-11-03 00:00:00,9255.5,9412.0,9212.5,9313.5,1233087720.0
2019-11-04 00:00:00,9313.5,9389.5,9065.0,9205.5,1507073624.0
2019-11-05 00:00:00,9205.5,9617.0,9135.0,9426.5,2071601009.0
2019-11-06 00:00:00,9426.5,9485.0,9180.0,9317.0,2138589698.0
2019-11-07 00:00:00,9317.0,9462.0,9250.0,9347.0,1578464842.0
2019-11-08 00:00:00,9347.0,9377.5,9073.5,9213.0,1704656593.0
2019-11-09 00:00:00,9213.0,9254.0,8670.0,8765.0,3279777209.0
2019-11-10 00:00:00,8765.0,8880.0,8726.0,8806.0,1143494672.0
2019-11-11 00:00:00,8806.0,9200.0,8757.0,9038.5,1750868912.0
2019-11-12 00:00:00,9038.5,9075.0,8571.5,8717.5,2222292847.0
2019-11-13 00:00:00,8717.5,8872.5,8550.0,8818.0,2167911140.0
2019-11-14 00:00:00,8818.0,8847.5,8709.5,8764.0,1080815478.0
2019-11-15 00:00:00,8764.0,8794.0,8550.5,8630.5,1697709913.0
2019-11-16 00:00:00,8630.5,8795.0,8350.0,8456.0,2682084979.0
2019-11-17 00:00:00,8456.0,8532.5,8420.0,8484.5,786045873.0
2019-11-18 00:00:00,8484.5,8640.0,8380.0,8506.0,1303273609.0
2019-11-19 00:00:00,8506.0,8506.5,8006.0,8173.5,2474151019.0
2019-11-20 00:00:00,8173.5,8198.5,7983.5,8123.0,2020621821.0
2019-11-21 00:00:00,8123.0,8239.0,8026.0,8080.0,1520604781.0
